"转债代码","转债名称","交易日期","开盘价","最高价","最低价","最新价","涨跌幅","5日涨跌幅","正股名称","正股最高价","正股最低价","正股最新价","正股涨跌幅","正股5日涨跌幅","成交量(手)","成交额(万)","年化波动率","正股年化波动率","股息率","转股价值","转股溢价率","理论转股溢价率","修正转股溢价率","纯债价值","纯债溢价率","期权价值","理论价值","理论偏离度","双低","剩余规模(亿)","剩余市值(亿)","换手率","市净率","市盈率_ttm","市销率_ttm","正股流通市值(亿)","正股总市值（亿）","资产负债率","转债市占比","上市天数","转股截止日","剩余年限","到期收益率(税前)","强赎触发比例","外部评级","三方评级","企业类型","地域","一级行业","二级行业","三级行业","赎回状态"
"127095.SZ","广泰转债","2024-04-02","133.386","136.504","132.135","134.806","0.007518684603886383","0.06376800195901366","威海广泰","11","10.57","10.69","-0.005581395348837281","0.0511307771224101","81153.1","10930.4123624","0.4207036962269729","0.35210058180891896","0.016696","113.96588486140723","0.18286275023386378","0.11771493959444868","0.0651478106394151","90.36978678106506","0.49171537083061434","46.82443389314383","137.1942206742089","-0.01771598203499014","153.09227502338638","7","9.436420000000002","0.11583219443814496","1.8056","44.3432","2.3771","51.03526327","57.1191613","0.4633694235010696","0.1652058571105105","145","2029-10-17","5.5479452054794525","-0.021217279817956926","1.3","AA-","7","民营企业","山东","机械设备","专用设备","其他专用机械","未到转股期"
"127096.SZ","泰坦转债","2024-04-02","192.601","207.842","190.89","207","0.07476077486617405","0.09518014958496113","泰坦股份","10.21","10","10.21","0.02100000000000013","0.05584281318962114","372709.8","74000.96386779999","1.3406212231636754","0.3802406031023963","0.01665","73.93193338160754","1.7998726738491673","0.4871303764766341","1.3127422973725331","72.01223303759932","1.8745116109914317","21.44142315233013","93.45365618992945","0.5485330618843989","386.9872673849167","2.955","6.11685","1.209788761663274","1.6359","15.5375","1.5537","21.66587525","22.0536","0.5257973420401407","0.27736287952987265","140","2029-10-24","5.567123287671233","-0.09307837695032053","1.3","A","8","民营企业","浙江","机械设备","专用设备","纺织服装机械","未到转股期"
"127097.SZ","三羊转债","2024-04-02","221.498","222.956","220.1","220.28","-0.005498920983485145","0.0036541248083694633","三羊马","29.62","28.88","29.09","0.005183137525915704","0.03412726666290422","35372","7831.401348","1.2477773393061522","0.4552226133413173","0.003438","77.26427622841966","1.8509941560673768","0.43281562302013904","1.4181785330472378","79.01877761841175","1.7876918200854797","28.59046871845554","107.60924633686729","0.5114888036278042","405.37941560673767","2.1","4.62588","0.1692953848348855","2.8878","165.8157","2.6043","8.521151889999999","23.283635999999998","0.41719993447929254","0.19867515537521718","138","2029-10-25","5.5698630136986305","-0.10670497551983855","1.3","A+","","民营企业","重庆","交通运输","物流","物流","未到转股期"
"127098.SZ","欧晶转债","2024-04-02","128.979","129.539","127.5","129","0.0011641443538998875","-0.007753368870706323","欧晶科技","50.38","48.22","50","0.012145748987854255","0.001001001432130444","61754.1","7947.5012688","0.6604737435951324","0.51410748905283","0.007143","108.90873448050536","0.1844779999999997","0.14084726920169274","0.043630730798306955","87.15887764758513","0.4800557726499608","56.21251109257009","143.37138874015523","-0.1114061142647691","147.44779999999997","4.7","6.063","0.13108199354774863","5.7903","14.3101","3.4101","41.94551","96.197938","0.43031199278509485","0.06302629896287382","110","2029-11-23","5.64931506849315","-0.0178469767363562","1.3","AA-","7-","民营企业","内蒙古","电气设备","电源设备","太阳能","未到转股期"
"127099.SZ","盛航转债","2024-04-02","115.4","123.994","115.4","119.595","0.03418308227114708","0.059122025758535424","盛航股份","18.26","17","17.93","0.05470588235294116","0.10747374978934787","205414.4","24487.2724305","0.3875043552007844","0.377376324025241","0.005580000000000001","93.62924281984334","0.27732529280535423","0.24219411211618952","0.03513118068916471","89.5864037527313","0.33496819818882173","34.421868086923084","124.00827183965438","-0.03690180893561079","147.32752928053543","7.4","8.85003","0.27669140591048846","1.9108","20.3105","2.7105","21.06590805","30.656235810000002","0.5117420856305555","0.28868612750927297","97","2029-12-05","5.682191780821918","0.0013514278747963687","1.3","AA-","7-","民营企业","江苏","交通运输","港口航运","航运","未到转股期"
"127100.SZ","神码转债","2024-04-02","125.417","125.561","122.503","122.942","-0.02019509707035616","-0.015298112818500131","神州数码","29.92","28.85","29.05","-0.03166666666666662","-0.07777777708040512","38669.9","4775.548775","0.4373868007480993","0.5403641067490726","0.014972000000000001","89.35712088588129","0.37585005851979303","0.28182874590706297","0.09402131261273006","96.34130520751262","0.2761089310051519","43.44787260056234","139.78917780807495","-0.1370335427118068","160.5270058519793","13.39","16.4619338","0.029009646333288012","2.2917","16.5998","0.1626","159.81982095","194.51341994","0.793700550998361","0.08463135245412826","75","2029-12-20","5.723287671232876","-0.011651534144430778","1.3","AA","7+","民营企业","广东","信息技术","计算机硬件","PC、服务器及硬件","未到转股期"
"127101.SZ","豪鹏转债","2024-04-02","112.1","113.97","111.2","112.889","0.005379169078683743","0.027290927374485907","豪鹏科技","41.64","39.4","40.6","0.006694768162658127","0.0180541630967872","33054.9","3725.0433052000003","0.54662256637947","0.4371457888030761","0.00736","80.11049723756906","0.4091661379310343","0.3912464883309948","0.0179196496000395","86.93170914348546","0.2985940471234798","29.7514957292131","116.68320487269857","-0.03361004945298984","153.80561379310342","11","12.41779","0.029997634886723","1.4432","50.0573","0.8849","23.24393036","33.36684366","0.6571239214303838","0.37215956434280245","83","2029-12-21","5.726027397260274","0.006684741841254557","1.3","AA-","7","民营企业","广东","有色金属","金属非金属新材料","电池材料","未到转股期"
"127102.SZ","浙建转债","2024-04-02","108.8","109.75","108.52","109.23","0.002855332862035098","0.01609302328394291","浙江建投","9.17","8.84","8.87","-0.02205071664829117","0.029002320477214516","20892.3","2279.5959271","0.29435794558780704","0.40764374698259","0.022548","80.56312443233425","0.35583122886133034","0.38501416351545803","-0.02918293465412769","95.84754425918285","0.13962231212340126","28.002459022459927","123.85000328164278","-0.13384604304351178","144.81312288613304","10","10.923","0.020869687147303854","1.4524","20.4975","0.0951","95.91486669","95.91486669","0.9044777109964328","0.11388224137665222","78","2029-12-24","5.734246575342466","0.005235273975797353","1.3","AA+","5-","地方国有企业","浙江","建筑","建筑施工","专业工程","未到转股期"
"127103.SZ","东南转债","2024-04-02","103.853","105.58","103.853","105.424","0.015117376316752473","0.023653241213251075","东南网架","4.81","4.73","4.8","0.008403361344537785","0.034482758837654615","28257","2963.026011","0.2585344099850818","0.27692553900523004","0.020833","83.7696335078534","0.25849900000000003","0.3436158408988902","-0.08511684089889016","94.37730926675542","0.11704816357946113","20.36799368205683","114.74530294881225","-0.08841727641535368","131.27390000000003","20","21.0848","0.014052900719949914","0.8872","29.5811","0.4193","51.74149325","55.180713309999994","0.6568263859292106","0.3821045204970005","70","2030-01-02","5.758904109589041","0.012507117673069366","1.3","AA","8+","民营企业","浙江","建筑","钢结构","钢结构","未到转股期"
"127104.SZ","姚记转债","2024-04-02","141.7","141.7","139.539","139.817","-0.013567094680400738","-0.013288637769909628","姚记科技","23.69","22.9","23.07","-0.028631578947368452","-0.02740303492702556","27337.6","3836.3032545999995","1.0319146311993919","0.5888030804243194","0.010827","107.15281003251276","0.30483745557000463","0.14990027214094567","0.15493718342905896","78.55408798764269","0.7798819078899442","61.045200653091754","139.59928864073444","0.0015571165113367202","170.30074555700048","5.8313","8.153148721","0.047053026822862484","2.9521","15.4852","2.0346","76.07575589","95.07165225","0.2993325163261376","0.08575793654622217","37","2030-01-24","5.8191780821917805","-0.024965385184248352","1.3","A+","8+","民营企业","上海","互联网","互联网服务","其他互联网服务","未到转股期"
"127105.SZ","龙星转债","2024-04-02","104.071","105.17","103.998","104.5","0.003071606834325058","0.013431605513603007","龙星化工","5.16","4.89","5.07","0.03258655804480659","0.06512605095875745","61657.2","6446.0805267","0.13665781842346134","0.3838408188246555","0","82.70799347471453","0.2634812623274161","0.35680435314661724","-0.09332309081920115","88.05975880227787","0.1866941429471285","28.005059483265985","116.06481828554385","-0.11066811756501282","130.8481262327416","7.5475","7.8871375","0.08172902433487435","1.4622","21.8899","0.5708","24.62571035","24.884574","0.5455430059256586","0.31694886559038543","28","2030-01-31","5.838356164383562","0.02419817603020618","1.3","AA-","8+","民营企业","河北","基础化工","化学制品","其他化学制品","未到转股期"
"128039.SZ","三力转债","2024-04-02","106.767","106.84","106.501","106.587","-0.0018822339588717707","0.0009108836545468346","三力士","5.01","4.89","4.95","0.0040567951318459805","0.01642710503915512","12326.1","1314.3844765000001","0.21383371494286302","0.3465653938587154","0.007975","91.16022099447514","0.16922709090909094","0.2643653000602965","-0.09513820915120558","104.79288567852215","0.017120573690295515","2.364003912509714","107.15688959103187","-0.005346708238639586","123.5097090909091","2.023679","2.15697873573","0.06093636690651772","1.3974","65.5888","5.2833","31.371849329999996","44.63956233","0.16267684690129983","0.04831988987222671","2105","2024-06-07","0.18356164383561643","-0.030079210899852882","1.3","A+","8+","民营企业","浙江","基础化工","橡胶制品","其他橡胶制品","0/15 | 30"
"128041.SZ","盛路转债","2024-04-02","297.955","299.955","278.323","281","-0.05694254732906656","-0.026435227572267128","盛路通信","8.05","7.58","7.7","-0.025316455696202556","0.12573099532946297","100911","29115.676751","0.4830931438312989","0.4419836571098758","0","114.07407407407408","1.4633116883116881","0.11726399461935443","1.3460476936923338","108.01042938157596","1.6016006195780572","19.08254002748451","127.09296940906047","0.5477118526367954","427.33116883116884","0.524534","1.47394054","1.9753630462596543","2.1301","32.74","5.3656","65.17238736","70.38054631","0.22305865030625222","0.020942442440100458","2059","2024-07-16","0.29041095890410956","-0.9616204196228094","1.3","A+","8+","民营企业","广东","信息技术","通信设备","通信传输设备","0/15 | 30"
"128042.SZ","凯中转债","2024-04-02","116.508","116.989","115.515","116.9","0.006370523415978102","0.015109413041639597","凯中精密","10.89","10.65","10.82","0.015962441314554043","0.03938520677290924","16901","1968.549432","0.1511610663686544","0.388896977439079","0.0032040000000000003","107.66169154228855","0.08580868761552685","0.14721835136124456","-0.06140966374571771","110.52959074429016","0.0576353283569806","13.907348927988659","124.43693967227883","-0.06447339326158108","125.48086876155268","4.019467","4.698756923","0.04189511107425294","2.3504","86.7069","1.0668","19.11077285","31.20979488","0.627951038682159","0.15055391876385188","2039","2024-07-29","0.32602739726027397","-0.12405474667398474","1.3","AA-","8","民营企业","广东","电气设备","电机","电机","0/15 | 30"
"128044.SZ","岭南转债","2024-04-02","96.202","96.762","96.02","96.18","-0.013042452104134239","-0.04280411211288426","岭南股份","2.37","2.33","2.35","-0.008438818565400852","-0.02892561961909168","69190.5","6664.2280630000005","0.1329000760678883","0.41871529109717726","0","76.29870129870129","0.2605719148936172","0.44789869375849745","-0.18732677886488025","100.91387509337952","-0.04691005165542472","1.695507941125314","102.60938303450483","-0.06684740106576026","122.23719148936172","6.563219","6.312504034200001","0.10557186224189993","1.3729","","1.599","34.326376020000005","39.47021413","0.8063329704964507","0.15993082817866133","2038","2024-08-13","0.36712328767123287","0.3398654207499692","1.3","BBB-","7-","地方国有企业","广东","公用事业","环保","环保","0/15 | 30"
"128048.SZ","张行转债","2024-04-02","108.35","108.498","108.35","108.461","0.0010336966654052038","0.00026744872388762","张家港行","4.08","4.01","4.04","0.002481389578163684","0.007481296794158876","15416.1","1671.7493652","0.0749191623392819","0.16833795907309748","0.049505","93.30254041570439","0.16246566831683174","0.24501753758509282","-0.08255186926826108","107.41980183762124","0.00969279541171253","2.811874260789903","110.23167609841114","-0.01632546351602082","124.70756683168318","24.970334","27.08307395974","0.006172672155624276","0.6187","4.8384","1.8705","83.726378","87.65387838","0.917264368208642","0.30897747436033074","1952","2024-11-11","0.6136986301369863","0.008146843232956296","1.3","AA+","5","地方国有企业","江苏","金融","银行","股份制与城商行","0/15 | 30"
"128049.SZ","华源转债","2024-04-02","119.35","123.4","119.11","122.356","0.021250312995576337","0.03475804701429008","华源控股","7.98","7.58","7.85","0.028833551769331445","0.04946524100016658","44311","5396.686727","0.24459697829405436","0.48299349740404635","0","106.51289009497964","0.148743592356688","0.1533422517023763","-0.004598659345688316","107.09317212663318","0.14251915010341798","20.150715177628815","127.24388730426199","-0.03994808022705865","137.2303592356688","2.008242","2.4572045815199997","0.2196270822375591","1.6339","308.5585","1.0791","19.39624221","26.01500778","0.38240999576465623","0.09445334794053249","1931","2024-11-26","0.6547945205479452","-0.15062967238737082","1.3","AA-","8","民营企业","江苏","机械设备","金属制品","金属制品","0/15 | 30"
"128053.SZ","尚荣转债","2024-04-02","121","121","119.531","119.6","-0.004801251487389524","-0.004304136790394875","尚荣医疗","3.28","3.2","3.26","0.003076923076922977","0.01875000010501493","16370","1965.1866890000001","0.34838955527456594","0.36323760479552375","0","66.80327868852459","0.7903312883435583","0.6273043099248582","0.16302697841870006","107.67311855052792","0.11076935088375972","1.7414877118923509","109.41460626242026","0.08516215499648605","198.63312883435583","1.895649","2.2671962039999998","0.08667916281497091","0.9961","","2.1954","19.8984889","27.541072019999998","0.29632155884205647","0.08232055028045346","1854","2025-02-13","0.8712328767123287","-0.09184673906702683","1.3","AA","7-","民营企业","广东","医药生物","医疗器械","医疗器械","0/15 | 30"
"128056.SZ","今飞转债","2024-04-02","125.875","126.103","124.295","124.722","-0.0077646422377444235","0.011984259110579654","今飞凯达","4.99","4.87","4.94","-0.004032258064516014","0.03563941337012344","8154","1019.1227869999999","0.1888825271978455","0.36501905332013895","0.001687","106.23655913978494","0.17400263157894735","0.15485289892378873","0.019149732655158624","108.55633448734537","0.14891499044248846","18.598296432266086","127.15463091961145","-0.019504425198533237","142.12226315789474","1.718654","2.14353964188","0.04754392067627797","1.126","26.865","0.6824","24.64464933","29.57333786","0.6875985923780434","0.0724821679591091","1839","2025-02-27","0.9095890410958904","-0.08560378780245737","1.3","A+","8","民营企业","浙江","交运设备","汽车","汽车零部件","0/15 | 30"
"128062.SZ","亚药转债","2024-04-02","109.9","109.9","109.3","109.492","0.0007037426312661577","0.009416958299527378","亚太药业","3.63","3.58","3.59","-0.005540166204986208","-0.008287292607031871","38374.1","4204.3772026","0.1315464413975179","0.3587076027540667","0","85.27315914489311","0.28401481894150415","0.32576765498214916","-0.041752836040645","84.9655963218024","0.28866276163478255","7.686222674069664","92.65181899587206","0.15380284408110123","137.89348189415043","6.566951","7.19028598892","0.0584730177503205","4.9533","","5.1991","21.869539420000002","21.869539420000002","0.6040548434647264","0.3287808604850811","1806","2025-04-01","1","0.050446674569531565","1.3","B-","9","民营企业","浙江","医药生物","化学制药","化学制剂","0/15 | 30"
"128063.SZ","未来转债","2024-04-02","122.453","122.93","121.903","122.8","0.004909983633387904","0.0170951497734968","德尔未来","5.32","5.15","5.22","0.005780346820809079","0.052419355210398644","24772","3034.141826","0.08607785401677853","0.4014797812173191","0.0057469999999999995","101.35922330097087","0.2115325670498085","0.1841050651262191","0.027427501923589392","118.63791651244215","0.03508223685908507","17.701124146845927","136.33904065928806","-0.11025277409843692","143.95325670498084","6.291475","7.7259313","0.039272182319301754","2.0427","","1.8624","34.18810316","34.38179277","0.6332984884625932","0.2247099606376925","1806","2025-04-02","1.0027397260273974","-0.022801302931599807","1.3","AA-","8","民营企业","江苏","轻工制造","家具","家具制造","0/15 | 30"
"128066.SZ","亚泰转债","2024-04-02","110.75","111.265","110.302","110.575","-0.001129177958446248","-0.001129177952716387","郑中设计","7.29","7.18","7.22","-0.0013831258644537714","0.025568182226894498","20225.4","2238.7972141","0.13058600302193044","0.4371558400901016","0","82.32611174458381","0.3431340027700831","0.3616711746029866","-0.018537171832903487","109.28916781323919","0.011765412917757123","9.319249298019427","118.60841711125862","-0.07265129650697366","144.88840027700832","4.610352","5.097896724","0.04391609589814044","1.7827","","1.7189","17.847194029999997","19.641599040000003","0.5253220924741245","0.2595459113903183","1786","2025-04-16","1.0410958904109588","0.03034131020635836","1.3","AA-","8-","外资企业","广东","建筑","装修装饰","装修装饰","0/15 | 30"
"128070.SZ","智能转债","2024-04-02","131.5","131.5","129.02","129.747","-0.011820348974478034","-0.010923921197629305","智能自控","9.28","9.05","9.15","-0.012944983818770184","0.013289037113269897","24646","3208.385316","0.37200561668747756","0.5336697158875318","0.0035989999999999998","97.96573875802999","0.32441200000000014","0.20765865970827402","0.11675334029172613","105.38530888858776","0.2311678104693622","23.23468994858524","128.619998837173","0.00868614428716663","162.18820000000002","2.289658","2.9707625652600003","0.10799871230096786","2.8644","30.1839","3.1575","21.28961976","32.34252577","0.5275858859447603","0.09185314054895473","1716","2025-07-01","1.2493150684931507","-0.09985670442983441","1.3","A+","8-","民营企业","江苏","机械设备","通用设备","仪器仪表","0/15 | 30"
"128071.SZ","合兴转债","2024-04-02","108.19","108.358","107.58","107.89","-0.0010370178330030289","0.0008348794088837153","合兴包装","2.86","2.81","2.85","0.007067137809187329","0.02150537654277218","8791","947.9411039999999","0.08730238703205394","0.2703104290787617","0.04064","72.70408163265307","0.48396070175438566","0.5088186803213495","-0.024857978566963812","108.05269152262115","-0.0015056683950078753","2.6007174890291878","110.65340901165034","-0.025613208004915622","156.28607017543857","2.999203","3.2358401167000004","0.029295053828763847","1.0807","33.1627","0.2718","35.18527071","35.301092430000004","0.57684245040588","0.09166402210119932","1661","2025-08-15","1.3726027397260274","0.026649605399569246","1.3","AA","6","民营企业","福建","轻工制造","造纸印刷","包装印刷","0/15 | 30"
"128072.SZ","翔鹭转债","2024-04-02","112.634","114.345","112.43","112.997","0.0033119051001562205","0.03205860063325949","翔鹭钨业","7.31","6.8","7.15","0.04532163742690076","0.12598425286808945","22311","2526.933844","0.09575178765674647","0.4031334411644595","0","47.22589167767504","1.39269172027972","1.2563545766933322","0.13633714358638782","102.61299467647758","0.1011958120534493","0.8837053888003353","103.49670006527792","0.08407568284752764","252.266172027972","3.015935","3.40791607195","0.07414894588510496","2.0635","","1.125","15.43963178","19.75124716","0.5797104245092849","0.17254181694671275","1661","2025-08-19","1.3835616438356164","-0.006480930678378283","1.3","A+","8-","民营企业","广东","有色金属","稀有金属","钨","0/15 | 30"
"128074.SZ","游族转债","2024-04-02","114.34","114.599","114.002","114.212","-0.0011194682525800248","-0.004046182272015031","游族网络","10.6","10.17","10.27","-0.03021718602455148","-0.029300566249804927","12795","1462.0283029999998","0.3075928315792733","0.5987300147183152","0","60.51856216853271","0.887222629016553","0.7839864435327734","0.10323618548377966","112.56596831285441","0.014622818173346763","8.402149510853892","120.9681178237083","-0.05915418540703521","202.9342629016553","6.821416","7.7908756419200005","0.01876590476086324","2.1242","","5.5402","93.91655672","94.06201073","0.24504603552742496","0.08282701572565034","1626","2025-09-22","1.4767123287671233","0.015482047116125434","1.3","AA","7+","民营企业","福建","互联网","互联网服务","游戏娱乐","0/15 | 30"
"128076.SZ","金轮转债","2024-04-02","123.998","127.159","123.704","124.5","0.00643471512643079","-0.023222971699252692","物产金轮","14.1","13.23","13.46","0.027480916030534486","-0.11795543864797264","122973","15426.113015","0.20973829191430976","0.36519939492719816","0.008172","97.81976744186048","0.272748885586924","0.20873682105006028","0.06401206453686373","104.89607433905265","0.18688903073323915","17.9976190662266","122.89369340527925","0.012902061001773046","151.7748885586924","2.134405","2.657334225","0.5805108318657206","1.1486","23.4702","1.0113","23.62102574","27.80517859","0.15100141227300476","0.09556975929497168","1608","2025-10-13","1.5342465753424657","-0.06851430894048065","1.3","AA-","7","地方国有企业","江苏","机械设备","金属制品","金属制品","0/15 | 30"
"128081.SZ","海亮转债","2024-04-02","115.798","117.599","115.798","116.385","0.005051813471502742","0.028981407065487463","海亮股份","10.12","9.64","9.99","0.03523316062176174","0.08823529455919288","49798.8","5803.290368","0.12528170580314565","0.27804864150416103","0.007973000000000001","104.71698113207547","0.11142432432432425","0.16343003673398437","-0.05200571240966012","107.2857803753437","0.08481291362958165","18.74434935963761","126.03012973498132","-0.08287261876514429","127.52743243243243","27.023722","31.451558849700003","0.018451519035137916","1.5107","16.0361","0.2325","193.38158524","199.63212624","0.6369634240031399","0.15754758235600108","1570","2025-11-20","1.6383561643835616","-0.024509016177648182","1.3","AA","6-","民营企业","浙江","有色金属","基本金属","铜","0/15 | 30"
"128082.SZ","华锋转债","2024-04-02","131.4","131.726","129.862","130.91","-0.006338001442179997","0.004373178046948256","华锋股份","9.77","9.52","9.68","-0.0010319917440659854","0.03974221326818439","21892","2862.278128","0.3419349344175493","0.47308418566223476","0","106.02409638554215","0.23471931818181835","0.1560245036117196","0.07869481457009875","101.68604937286378","0.2873939031693271","29.459770055603208","131.14581942846698","-0.001801385902276298","154.38193181818184","1.946681","2.5484000970999996","0.11231667002591875","1.6621","","2.6465","14.69235288","18.40689355","0.42040839025858023","0.13844813575835557","1549","2025-12-03","1.673972602739726","-0.06428083049654673","1.3","A","8","民营企业","广东","有色金属","基本金属","铝","0/15 | 30"
"128083.SZ","新北转债","2024-04-02","118.743","119.2","117.818","118.179","-0.0047581351478811484","0.005231193291199698","新北洋","6.42","6.21","6.33","-0.015552099533436947","-0.015552099015974097","24208.9","2867.6599918","0.16988369053357238","0.36039325204308204","0.023774000000000003","97.5346687211094","0.21166146919431283","0.21085876384274982","0.0008027053515630156","107.10415084138948","0.10340261391933603","18.614698200744886","125.71884904213437","-0.06380024405464901","139.34514691943127","8.76768","10.361556547200001","0.02767595755267993","1.379","","1.8745","39.5865333","41.04826076","0.37027641280114615","0.2524237654740527","1555","2025-12-11","1.6958904109589041","-0.03254083421873375","1.3","AA","7","地方国有企业","山东","信息技术","计算机硬件","专用计算机设备","0/15 | 30"
"128087.SZ","孚日转债","2024-04-02","116.75","117.272","116.129","116.8","0.0004282655246252709","0.01562567936413073","孚日股份","4.55","4.46","4.53","0.004434589800443645","0.022573363683638714","25018","2921.946214","0.13670803630706538","0.29131919096114406","0","108.89423076923077","0.07260044150110367","0.14091975960293582","-0.06831931810183214","102.20848337937095","0.14276228487286313","22.6195285020024","124.82801188137334","-0.06873297843641568","124.06004415011037","6.442714","7.525089951999999","0.03882938586300105","0.9508","16.9322","0.7092","37.24917727","37.26337882","0.4940903838199855","0.20194330708306926","1539","2025-12-16","1.7095890410958905","-0.035893382217522495","1.3","AA-","6-","地方国有企业","山东","纺织服装","纺织","棉纺","0/15 | 30"
"128090.SZ","汽模转2","2024-04-02","125.794","126.333","124.068","124.45","-0.009676443906864174","0.010966694014034939","天汽模","4.49","4.32","4.38","-0.024498886414254017","0.04038004838344178","30131","3763.2119159999997","0.37764104670779675","0.4372696383055258","0","103.54609929078012","0.2018801369863017","0.17036169917594848","0.03151843781035321","103.94828546815987","0.19722994409676886","26.503505036104897","130.45179050426475","-0.04822652072530942","144.63801369863017","3.081226","3.8345857569999997","0.09813868184145555","2.014","71.7411","1.5531","40.81113973","41.2620941","0.6590864899355191","0.09293240783433723","1532","2025-12-26","1.736986301369863","-0.06046561305650619","1.3","AA-","8","民营企业","天津","交运设备","汽车","汽车零部件","0/15 | 30"
"128091.SZ","新天转债","2024-04-02","168.9","170.89","166.101","166.5","-0.014209591474245165","-0.020472996502680085","新天药业","13.18","12.68","12.77","-0.010077519379845024","-0.007770007521331834","61118","10315.925432","0.3841519657222526","0.3882325980414747","0.007839","157.45992601726263","0.05741190289741582","0.025159815013527393","0.03225208788388843","103.14451574923882","0.6142399699154992","66.8460569642869","169.99057271352572","-0.020964400681836137","172.24119028974158","1.519373","2.529756045","0.4077834086962326","2.5182","31.3403","2.9743","28.61450699","29.567332370000003","0.42308251117413065","0.08555915742898655","1538","2025-12-29","1.7452054794520548","-0.19191263642285186","1.3","A+","8","民营企业","贵州","医药生物","中药生产","中药生产","公告不强赎"
"128095.SZ","恩捷转债","2024-04-02","112.894","113.5","112.452","113.28","0.003419136535156797","0.004522479463303863","恩捷股份","44.15","42.47","43.74","0.016027874564459976","0.010161663339713467","19156","2165.85893","0.34187332414734395","0.4381483539838243","0.008742999999999999","66.01267733172351","0.7160340192043897","0.6451478801517327","0.07088613905265695","106.59391014227039","0.06272487657883752","7.518803249887791","114.11271339215818","-0.007350930368628106","184.88340192043898","4.530521","5.1321741888","0.04220158650746067","1.5909","14.6061","3.4476","363.1198502","427.67014722","0.3917693539401673","0.01200030963620178","1496","2026-02-10","1.8630136986301369","-0.007105561564033826","1.3","AA","6+","中外合资经营企业","云南","有色金属","金属非金属新材料","电池材料","0/15 | 30"
"128097.SZ","奥佳转债","2024-04-02","108.8","108.962","108.323","108.5","-0.0011323568673301532","-0.004523226219834253","奥佳华","7.47","7.21","7.38","0.006821282401091366","0.02928870324848787","11738","1274.739998","0.12803998145839168","0.3412523103613184","0.040650000000000006","75.6923076923077","0.4334349593495934","0.4576386141627782","-0.02420365481318476","103.1642388995488","0.051721033929660765","7.797733089506843","110.96197198905566","-0.02269098607424569","151.84349593495935","4.582854","4.97239659","0.025636329985496996","1.0244","35.7582","0.9058","32.54670826","46.01246607","0.4298643094649575","0.10806629191392088","1477","2026-02-24","1.9013698630136986","0.01604390511019899","1.3","AA-","7+","民营企业","福建","家电","小家电","小家电","0/15 | 30"
"128101.SZ","联创转债","2024-04-02","112.684","113","111.8","112","-0.006034788782392719","0.0025062657588934556","联创电子","8.31","7.93","8.03","-0.04404761904761911","0.02162849980244297","11540.1","1294.15877","0.28804515954494747","0.5101401258438093","0.001126","58.655953250547846","0.909439601494396","0.8375413524391945","0.07189824905520148","106.31805567528417","0.05344289160130611","7.526091984234798","113.84414765951897","-0.01646560410284792","202.9439601494396","2.987412","3.34590144","0.03867892683652989","2.5045","","0.8477","84.58880148","85.80589405","0.7445395360942001","0.03899384158913732","1451","2026-03-15","1.9534246575342467","-0.0009234428472832339","1.3","AA","7+","民营企业","江西","电子设备","光电子器件","光学元件","0/15 | 30"
"128105.SZ","长集转债","2024-04-02","105.5","105.792","105.236","105.575","-0.0022115321002939003","-0.001834185808570643","长青集团","4.68","4.62","4.66","0.006479481641468832","0.02869757192459721","12327.6","1301.3143254000001","0.11595817878890266","0.36069318099632647","0","71.6923076923077","0.47261266094420606","0.5274140739153084","-0.054801412971102303","104.1134851926837","0.014037708992370002","7.487742821351179","111.60122801403487","-0.0570800664365132","152.8362660944206","7.994059","8.43972778925","0.01541891347559258","1.3728","21.7419","0.8717","21.91236188","34.57526414","0.7400181226916269","0.244097275875504","1421","2026-04-08","2.0191780821917806","0.03644306936088937","1.3","AA-","","民营企业","广东","机械设备","专用设备","环保设备","0/15 | 30"
"128106.SZ","华统转债","2024-04-02","253.608","254.872","247.226","249.832","-0.012521739130434861","0.11866744311122113","华统股份","22.16","21.43","21.82","-0.012222725215029429","0.13586673647595582","89130.8","22329.2467978","0.3427674764095184","0.3783345181041428","0.001225","247.3922902494331","0.009861704857928588","0.0010353706178181552","0.008826334240110433","105.73061852533934","1.3629106070170716","153.09493436015987","258.8255528854992","-0.03599840246845565","250.81817048579285","2.439205","6.093914635599999","0.3664187658185252","5.7734","","1.4684","102.00982513","135.04430141","0.7211144900500182","0.04512530015686205","1426","2026-04-09","2.021917808219178","-0.3342727909478126","1.3","AA","8+","民营企业","浙江","食品饮料","食品","肉制品","公告不强赎"
"128108.SZ","蓝帆转债","2024-04-02","100.406","100.589","100.33","100.563","0.0006268656716417187","0.005670226810554846","蓝帆医疗","5.86","5.77","5.85","0.005154639175257714","0.04651162802113751","10286","1033.190951","0.057390526227988174","0.26767668199633404","0.068376","32.7914798206278","2.066741743589744","2.0965586160934615","-0.029816872503717562","105.31344659435504","-0.045107692777853425","0.021679799010695246","105.33512639336574","-0.04745409736548978","307.2371743589744","15.207707","15.293326390410002","0.006755828814638285","0.6045","","1.2458","58.480909340000004","58.91567403","0.35267280708564114","0.2595799274505899","1384","2026-05-27","2.1534246575342464","0.0493515817528877","1.3","AA","7+","民营企业","山东","医药生物","医疗器械","医疗器械","0/15 | 30"
